Moneda,Fecha,Market_Cap
ripple,2021-08-22,57001021097.1346
ripple,2021-08-23,58032501462.3368
ripple,2021-08-24,53731037233.17458
ripple,2021-08-25,54461699709.8884
ripple,2021-08-26,51253633200.265205
ripple,2021-08-27,54816173108.79227
ripple,2021-08-28,53420204731.61571
ripple,2021-08-29,53214009871.00871
ripple,2021-08-30,51552699668.6147
ripple,2021-08-31,55449845566.08223
ripple,2021-09-01,57176500918.343796
ripple,2021-09-02,58518869426.32522
ripple,2021-09-03,60097905361.71874
ripple,2021-09-04,58328018007.69259
ripple,2021-09-05,60369683926.971634
ripple,2021-09-06,64681235824.03411
ripple,2021-09-07,52560384655.15143
ripple,2021-09-08,51742102326.78837
ripple,2021-09-09,50955416305.62672
ripple,2021-09-10,49040455295.85219
ripple,2021-09-11,50064588773.404015
ripple,2021-09-12,52198672027.55827
ripple,2021-09-13,49713889918.76721
ripple,2021-09-14,51112488081.680565
ripple,2021-09-15,52164873856.70661
ripple,2021-09-16,50840881076.693855
ripple,2021-09-17,49776618499.80079
ripple,2021-09-18,50095864483.0054
ripple,2021-09-19,48976892028.34062
ripple,2021-09-20,42739802420.452415
ripple,2021-09-21,40536055692.84123
ripple,2021-09-22,46525234505.14472
ripple,2021-09-23,46670917777.496605
ripple,2021-09-24,44406741436.03866
ripple,2021-09-25,44234883872.336235
ripple,2021-09-26,44610627727.601494
ripple,2021-09-27,43056599715.41218
ripple,2021-09-28,42026727617.622604
ripple,2021-09-29,43276000832.10583
ripple,2021-09-30,44546255848.781906
ripple,2021-10-01,48635128492.83734
ripple,2021-10-02,48624896672.828384
ripple,2021-10-03,49365458816.466354
ripple,2021-10-04,48793771729.00825
ripple,2021-10-05,50742040289.27556
ripple,2021-10-06,50510105397.084496
ripple,2021-10-07,50032615318.54273
ripple,2021-10-08,49574670484.36498
ripple,2021-10-09,54500306202.6913
ripple,2021-10-10,53174487201.32791
ripple,2021-10-11,52826755743.18047
ripple,2021-10-12,51575328749.387634
ripple,2021-10-13,52904409166.68246
ripple,2021-10-14,53092666834.4863
ripple,2021-10-15,53654404126.03082
ripple,2021-10-16,53515008800.351616
ripple,2021-10-17,51215070062.497025
ripple,2021-10-18,51082154781.4788
ripple,2021-10-19,51167582884.696075
ripple,2021-10-20,53654051903.943184
ripple,2021-10-21,51293226624.23202
ripple,2021-10-22,51357605672.02348
ripple,2021-10-23,51425869926.66042
ripple,2021-10-24,50856627372.07209
ripple,2021-10-25,51540864623.922
ripple,2021-10-26,52124585331.5793
ripple,2021-10-27,46866516355.16261
ripple,2021-10-28,49800059933.16295
ripple,2021-10-29,50786029526.88663
ripple,2021-10-30,50566114767.03765
ripple,2021-10-31,52393229939.57826
ripple,2021-11-01,51393344971.35801
ripple,2021-11-02,53415011179.1182
ripple,2021-11-03,56780580558.89655
ripple,2021-11-04,55830878969.167984
ripple,2021-11-05,54740175009.61684
ripple,2021-11-06,54193429674.51924
ripple,2021-11-07,57472702553.16003
ripple,2021-11-08,60874912549.54917
ripple,2021-11-09,59453346956.008064
ripple,2021-11-10,55649461110.10411
ripple,2021-11-11,57494245414.409386
ripple,2021-11-12,56317864715.8241
ripple,2021-11-13,56293298557.09905
ripple,2021-11-14,55951324170.01716
ripple,2021-11-15,55534908930.01491
ripple,2021-11-16,51599269663.09816
ripple,2021-11-17,51594668705.87203
ripple,2021-11-18,48929167670.27969
ripple,2021-11-19,51349868689.57812
ripple,2021-11-20,51889175238.31417
ripple,2021-11-21,50711625089.19429
ripple,2021-11-22,48855446959.72306
ripple,2021-11-23,50301867085.74057
ripple,2021-11-24,48664111213.885345
ripple,2021-11-25,49163443594.61245
ripple,2021-11-26,44210729012.078995
ripple,2021-11-27,44336654042.92713
ripple,2021-11-28,45579229249.57213
ripple,2021-11-29,46807842263.10092
ripple,2021-11-30,47048123045.71624
ripple,2021-12-01,46758577987.40217
ripple,2021-12-02,46300485388.87274
ripple,2021-12-03,43548226427.108055
ripple,2021-12-04,39946504040.82354
ripple,2021-12-05,37897133536.91342
ripple,2021-12-06,38940210511.585495
ripple,2021-12-07,38601071500.418205
ripple,2021-12-08,40656065255.449844
ripple,2021-12-09,40954822606.92518
ripple,2021-12-10,37741105109.436134
ripple,2021-12-11,39548091761.79502
ripple,2021-12-12,39681888499.94044
ripple,2021-12-13,36975860235.2817
ripple,2021-12-14,38320974597.67936
ripple,2021-12-15,39175910677.259605
ripple,2021-12-16,38189684295.14045
ripple,2021-12-17,37872043386.174675
ripple,2021-12-18,39207231523.100174
ripple,2021-12-19,39502570475.66171
ripple,2021-12-20,41949396100.263
ripple,2021-12-21,44974972561.30616
ripple,2021-12-22,45235063039.09493
ripple,2021-12-23,47262504686.86194
ripple,2021-12-24,43438501700.20997
ripple,2021-12-25,44106583972.1587
ripple,2021-12-26,43822166547.54349
ripple,2021-12-27,44120583696.57214
ripple,2021-12-28,40784012992.497345
ripple,2021-12-29,38969006497.60233
ripple,2021-12-30,39952371487.69365
ripple,2021-12-31,39521292390.58477
ripple,2022-01-01,40453081982.45346
ripple,2022-01-02,40928936335.45811
ripple,2022-01-03,39667497742.72751
ripple,2022-01-04,39372072384.767006
ripple,2022-01-05,37016373098.110214
ripple,2022-01-06,37364002396.49064
ripple,2022-01-07,36426581574.17674
ripple,2022-01-08,35742954145.162506
ripple,2022-01-09,35888908513.520424
ripple,2022-01-10,35256497135.60703
ripple,2022-01-11,36764295066.6237
ripple,2022-01-12,38156686082.61434
ripple,2022-01-13,36738241655.41219
ripple,2022-01-14,36893370983.00779
ripple,2022-01-15,37238112155.95848
ripple,2022-01-16,37152076627.061
ripple,2022-01-17,36467550909.227
ripple,2022-01-18,35928632965.60265
ripple,2022-01-19,35361191998.402435
ripple,2022-01-20,34534739952.51737
ripple,2022-01-21,30525594005.19316
ripple,2022-01-22,28567576973.565277
ripple,2022-01-23,30045394326.185913
ripple,2022-01-24,29396856512.62248
ripple,2022-01-25,29620625747.012314
ripple,2022-01-26,29801890236.89736
ripple,2022-01-27,29129366194.81477
ripple,2022-01-28,29287821638.577694
ripple,2022-01-29,29445353884.42251
ripple,2022-01-30,28850613224.012375
ripple,2022-01-31,29553290453.17287
ripple,2022-02-01,30084907427.353535
ripple,2022-02-02,28766534259.757153
ripple,2022-02-03,29161275665.801453
ripple,2022-02-04,31113642593.887524
ripple,2022-02-05,32145115972.23587
ripple,2022-02-06,32810995566.6311
ripple,2022-02-07,39506496107.51002
ripple,2022-02-08,42130847575.61262
ripple,2022-02-09,42196654317.52713
ripple,2022-02-10,40079653442.91532
ripple,2022-02-11,36423431829.04126
ripple,2022-02-12,39120421789.46051
ripple,2022-02-13,38806859793.893555
ripple,2022-02-14,38448661595.62696
ripple,2022-02-15,40834438279.59535
ripple,2022-02-16,40187017225.8397
ripple,2022-02-17,36963479625.065254
ripple,2022-02-18,37773994946.58903
ripple,2022-02-19,39561276267.6763
ripple,2022-02-20,37317825787.82265
ripple,2022-02-21,33972778766.692947
ripple,2022-02-22,34808187364.35561
ripple,2022-02-23,33701843282.350643
ripple,2022-02-24,33453595245.003593
ripple,2022-02-25,36980776521.84238
ripple,2022-02-26,35942263895.59888
ripple,2022-02-27,34581739036.304855
ripple,2022-02-28,37500615316.86525
ripple,2022-03-01,37744545801.86735
ripple,2022-03-02,36857824863.63222
ripple,2022-03-03,36230318096.370834
ripple,2022-03-04,34196859571.601543
ripple,2022-03-05,36199173075.572495
ripple,2022-03-06,34850697038.2734
ripple,2022-03-07,34699488211.455986
ripple,2022-03-08,34608063705.636986
ripple,2022-03-09,36825355524.15274
ripple,2022-03-10,35355341438.5968
ripple,2022-03-11,38564286814.264175
ripple,2022-03-12,37752795220.75425
ripple,2022-03-13,36608123215.65504
ripple,2022-03-14,37138477845.663216
ripple,2022-03-15,36906247283.91733
ripple,2022-03-16,37530785877.27055
ripple,2022-03-17,38199986361.641
ripple,2022-03-18,38423054070.51003
ripple,2022-03-19,39379307066.49004
ripple,2022-03-20,38867169621.4932
ripple,2022-03-21,40278680453.0231
ripple,2022-03-22,40301095225.540955
ripple,2022-03-23,40309455205.726654
ripple,2022-03-24,40523755643.15179
ripple,2022-03-25,39672483855.87599
ripple,2022-03-26,39989129613.705086
ripple,2022-03-27,41121465144.908394
ripple,2022-03-28,41579711813.883125
ripple,2022-03-29,41224241577.90292
ripple,2022-03-30,41449148705.78688
ripple,2022-03-31,39229302714.938545
ripple,2022-04-01,39813871220.935646
ripple,2022-04-02,39816351313.276695
ripple,2022-04-03,40545522531.02838
ripple,2022-04-04,39809813062.1763
ripple,2022-04-05,39411319969.837364
ripple,2022-04-06,36687016206.95844
ripple,2022-04-07,37944994433.974365
ripple,2022-04-08,36222968800.71056
ripple,2022-04-09,36744121558.51562
ripple,2022-04-10,36403620789.85844
ripple,2022-04-11,33601430163.01578
ripple,2022-04-12,34518751871.64326
ripple,2022-04-13,34923339191.64158
ripple,2022-04-14,35057442819.08632
ripple,2022-04-15,37917721713.907646
ripple,2022-04-16,37740603800.122475
ripple,2022-04-17,36281404230.41864
ripple,2022-04-18,36961492294.77778
ripple,2022-04-19,37281016472.190475
ripple,2022-04-20,36163418569.87475
ripple,2022-04-21,35216094189.82071
ripple,2022-04-22,34640114391.674164
ripple,2022-04-23,34027662045.8427
ripple,2022-04-24,33679276496.51442
ripple,2022-04-25,33457536154.78493
ripple,2022-04-26,30899259597.563015
ripple,2022-04-27,31365628078.428024
ripple,2022-04-28,30955595874.83909
ripple,2022-04-29,29487384901.930927
ripple,2022-04-30,28276768858.64577
ripple,2022-05-01,29306510542.64941
ripple,2022-05-02,29560017164.350986
ripple,2022-05-03,29175409587.88523
ripple,2022-05-04,31335585499.299335
ripple,2022-05-05,29028787892.059036
ripple,2022-05-06,29205373000.255188
ripple,2022-05-07,28191797295.962685
ripple,2022-05-08,27408643527.874832
ripple,2022-05-09,23917472370.21285
ripple,2022-05-10,24901058481.377224
ripple,2022-05-11,20236495510.39983
ripple,2022-05-12,18743633948.127808
ripple,2022-05-13,20468064488.24979
ripple,2022-05-14,20788390700.981167
ripple,2022-05-15,21676314969.990356
ripple,2022-05-16,20475828597.591156
ripple,2022-05-17,21206918515.01422
ripple,2022-05-18,19667366546.451973
ripple,2022-05-19,20386508123.763515
ripple,2022-05-20,19911044580.081833
ripple,2022-05-21,20075698416.052597
ripple,2022-05-22,20460151559.50088
ripple,2022-05-23,19603175616.81888
ripple,2022-05-24,19782108930.152927
ripple,2022-05-25,19651540840.327026
ripple,2022-05-26,19066430980.02002
ripple,2022-05-27,18480769644.785652
ripple,2022-05-28,18709446111.71902
ripple,2022-05-29,18842893628.887955
ripple,2022-05-30,20236714660.095737
ripple,2022-05-31,20519703901.01127
ripple,2022-06-01,19314953814.235928
ripple,2022-06-02,19625091701.739594
ripple,2022-06-03,18902929145.44984
ripple,2022-06-04,18982750748.83201
ripple,2022-06-05,19187176365.392696
ripple,2022-06-06,19501680101.245834
ripple,2022-06-07,19757121548.77853
ripple,2022-06-08,19403214153.929623
ripple,2022-06-09,19337901433.51992
ripple,2022-06-10,18470248632.176723
ripple,2022-06-11,17379402375.610332
ripple,2022-06-12,16827700964.903425
ripple,2022-06-13,15053213503.283463
ripple,2022-06-14,15568557097.451038
ripple,2022-06-15,16638203871.66533
ripple,2022-06-16,15102606560.779781
ripple,2022-06-17,15583612153.823809
ripple,2022-06-18,14954017806.197191
ripple,2022-06-19,15728564298.65965
ripple,2022-06-20,15701017293.774082
ripple,2022-06-21,15900484925.03035
ripple,2022-06-22,15649591825.880308
ripple,2022-06-23,16219954622.645557
ripple,2022-06-24,17889932972.34277
ripple,2022-06-25,17775525052.331444
ripple,2022-06-26,17419125060.39781
ripple,2022-06-27,17086200868.005722
ripple,2022-06-28,16336659163.210838
ripple,2022-06-29,15942967992.329262
ripple,2022-06-30,15916873051.469343
ripple,2022-07-01,15318991092.382448
ripple,2022-07-02,15299904569.883673
ripple,2022-07-03,15599885643.287638
ripple,2022-07-04,15908927302.731928
ripple,2022-07-05,15716240546.842815
ripple,2022-07-06,16064248862.684473
ripple,2022-07-07,16549147878.346827
ripple,2022-07-08,16669839157.562326
ripple,2022-07-09,16689516861.731253
ripple,2022-07-10,15750702176.837206
ripple,2022-07-11,15220948459.42856
ripple,2022-07-12,15105806689.09798
ripple,2022-07-13,15695378352.168207
ripple,2022-07-14,16129004214.6032
ripple,2022-07-15,16148938887.012407
ripple,2022-07-16,16916754130.570707
ripple,2022-07-17,16675058880.772114
ripple,2022-07-18,17602742086.000675
ripple,2022-07-19,17977004406.100082
ripple,2022-07-20,17459066563.48312
ripple,2022-07-21,17715740062.040546
ripple,2022-07-22,17324899057.00061
ripple,2022-07-23,17373326657.245926
ripple,2022-07-24,17415032492.89394
ripple,2022-07-25,16267799275.739422
ripple,2022-07-26,16280339620.383312
ripple,2022-07-27,17311121486.44676
ripple,2022-07-28,17993565318.24411
ripple,2022-07-29,18046047855.84583
ripple,2022-07-30,18686873330.207775
ripple,2022-07-31,18430217002.051163
ripple,2022-08-01,18365390789.650043
ripple,2022-08-02,18088137791.456406
ripple,2022-08-03,17850173244.37779
ripple,2022-08-04,17986326951.22402
ripple,2022-08-05,18182630929.2215
ripple,2022-08-06,18005459546.993305
ripple,2022-08-07,18026251934.20761
ripple,2022-08-08,18346010099.870422
ripple,2022-08-09,17885564974.66502
ripple,2022-08-10,18451264891.934143
ripple,2022-08-11,18722737547.626007
ripple,2022-08-12,18689186021.75396
ripple,2022-08-13,18621005139.112835
ripple,2022-08-14,18579392207.667027
ripple,2022-08-15,18525959226.67408
ripple,2022-08-16,18662404423.880558
ripple,2022-08-17,18885868314.173786
ripple,2022-08-18,18412316301.11691
ripple,2022-08-19,16619838119.306381
ripple,2022-08-20,16734615067.231573
ripple,2022-08-21,17146379649.371073
ripple,2022-08-22,17096908382.421494
ripple,2022-08-23,17226011066.46298
ripple,2022-08-24,17168064186.93132
ripple,2022-08-25,17339114328.047993
ripple,2022-08-26,16771137642.241825
ripple,2022-08-27,16685950202.083353
ripple,2022-08-28,16183127804.81136
ripple,2022-08-29,16597261690.553997
ripple,2022-08-30,16293719360.212246
ripple,2022-08-31,16279792839.534712
ripple,2022-09-01,16563286140.750006
ripple,2022-09-02,16448201041.409803
ripple,2022-09-03,16401705686.288158
ripple,2022-09-04,16477181610.602238
ripple,2022-09-05,16503579175.836767
ripple,2022-09-06,16040602510.232101
ripple,2022-09-07,16767664626.557795
ripple,2022-09-08,16914537556.626074
ripple,2022-09-09,17726561451.46776
ripple,2022-09-10,17817289842.855175
ripple,2022-09-11,17665293814.17329
ripple,2022-09-12,17852055047.259144
ripple,2022-09-13,16587780887.87984
ripple,2022-09-14,17046141808.064371
ripple,2022-09-15,16311357746.340384
ripple,2022-09-16,17805028262.431942
ripple,2022-09-17,18707608411.82521
ripple,2022-09-18,18019337973.339752
ripple,2022-09-19,19262269100.349785
ripple,2022-09-20,20670126868.42153
ripple,2022-09-21,19846510864.63612
ripple,2022-09-22,24224069872.3676
ripple,2022-09-23,25349689054.64032
ripple,2022-09-24,24456632305.120796
ripple,2022-09-25,24659902343.985435
ripple,2022-09-26,23303350158.12698
ripple,2022-09-27,22484461714.6888
ripple,2022-09-28,22620371849.260277
ripple,2022-09-29,24160534854.875744
ripple,2022-09-30,23954591313.39305
ripple,2022-10-01,23685517249.644085
ripple,2022-10-02,22548990353.11134
ripple,2022-10-03,23133346946.76287
ripple,2022-10-04,23940005839.731785
ripple,2022-10-05,24463171586.90248
ripple,2022-10-06,24626852233.603928
ripple,2022-10-07,25843445398.10576
ripple,2022-10-08,25751005671.692387
ripple,2022-10-09,26622398815.99551
ripple,2022-10-10,24835054251.926365
ripple,2022-10-11,24198543433.748207
ripple,2022-10-12,24372617617.304382
ripple,2022-10-13,24045617337.58696
ripple,2022-10-14,24366649108.626354
ripple,2022-10-15,24078700455.34395
ripple,2022-10-16,23783757576.55461
ripple,2022-10-17,23992818375.128853
ripple,2022-10-18,23309738544.1798
ripple,2022-10-19,22499563476.753716
ripple,2022-10-20,22305568615.86945
ripple,2022-10-21,23003431881.17114
ripple,2022-10-22,23214185274.98662
ripple,2022-10-23,23368720307.600094
ripple,2022-10-24,22601387269.0849
ripple,2022-10-25,23030839580.351795
ripple,2022-10-26,23479164280.20445
ripple,2022-10-27,23163065596.091656
ripple,2022-10-28,23647471398.294582
ripple,2022-10-29,23467642103.025345
ripple,2022-10-30,22902197620.77545
ripple,2022-10-31,23224524935.39032
ripple,2022-11-01,23248404094.12417
ripple,2022-11-02,22626151059.175068
ripple,2022-11-03,22780070699.42792
ripple,2022-11-04,25226441321.76689
ripple,2022-11-05,24797324782.66233
ripple,2022-11-06,23668541342.756855
ripple,2022-11-07,23384940963.22353
ripple,2022-11-08,20601640289.624653
ripple,2022-11-09,16605761205.84244
ripple,2022-11-10,19989322488.392494
ripple,2022-11-11,19478630558.9855
ripple,2022-11-12,18371602318.29175
ripple,2022-11-13,17086304271.575174
ripple,2022-11-14,18989205360.444775
ripple,2022-11-15,19639994952.653553
ripple,2022-11-16,18970779255.099026
ripple,2022-11-17,19303982424.42455
ripple,2022-11-18,19357565131.27626
ripple,2022-11-19,19448735815.09945
ripple,2022-11-20,18311817579.162518
ripple,2022-11-21,18495233972.438004
ripple,2022-11-22,18989891837.637455
ripple,2022-11-23,19284896098.646187
ripple,2022-11-24,20296568045.362335
ripple,2022-11-25,20680013254.503643
ripple,2022-11-26,20049161326.728134
ripple,2022-11-27,20105943755.220665
ripple,2022-11-28,19693656670.174088
ripple,2022-11-29,20106137882.34614
ripple,2022-11-30,20719087977.17768
ripple,2022-12-01,20031963631.717594
ripple,2022-12-02,19969808623.71558
ripple,2022-12-03,19674166663.67257
ripple,2022-12-04,19722117911.690456
ripple,2022-12-05,19651351254.574913
ripple,2022-12-06,19722550803.507057
ripple,2022-12-07,19328530509.12746
ripple,2022-12-08,19854852002.13049
ripple,2022-12-09,19664656225.08729
ripple,2022-12-10,19506256516.587887
ripple,2022-12-11,19283214294.09726
ripple,2022-12-12,19594256739.870327
ripple,2022-12-13,19922570552.08643
ripple,2022-12-14,19501737942.722557
ripple,2022-12-15,19073834524.492348
ripple,2022-12-16,17743456573.2856
ripple,2022-12-17,17909121465.34917
ripple,2022-12-18,17712497955.34908
ripple,2022-12-19,17095617572.635395
ripple,2022-12-20,17641489469.68155
ripple,2022-12-21,17435599303.21308
ripple,2022-12-22,17620195062.76461
ripple,2022-12-23,17856407421.40487
ripple,2022-12-24,17779420196.458714
ripple,2022-12-25,17471177171.157623
ripple,2022-12-26,18434824599.699306
ripple,2022-12-27,18546249287.40341
ripple,2022-12-28,17929049866.6208
ripple,2022-12-29,17294056583.418842
ripple,2022-12-30,17383390100.95133
ripple,2022-12-31,17121133957.937172
ripple,2023-01-01,17060108166.49119
ripple,2023-01-02,17560796887.615242
ripple,2023-01-03,17382384969.744404
ripple,2023-01-04,17597994730.9952
